fr_number,v_id,v_bbox,lp_bbox,lp_bbox_score,lp,lp_score
634,341,73.31300186174687 755.904587629222 493.0834229485721 1106.0529509615258,216.32254028320312 985.8703002929688 337.3723449707031 1035.72900390625,0.5035616755485535,LMSZZC,0.5953108145620041
635,341,71.69719482830823 756.6138565797824 492.5863459190363 1107.4273065047917,220.08804321289062 988.69775390625 327.923583984375 1025.9384765625,0.5554088950157166,LMISZZC,0.39606520440519755
636,341,71.69719482830823 756.6138565797824 492.5863459190363 1107.4273065047917,216.3373565673828 985.8497924804688 337.3975524902344 1035.7509765625,0.5546717643737793,LMISZZC,0.39606520440519755
637,341,70.55129947260704 757.5987316949826 492.15680143968757 1109.5868253101062,216.4095001220703 988.299560546875 336.02374267578125 1027.724853515625,0.5315148830413818,LNSZZC,0.5847444416170322
638,341,70.05769364597623 757.728547405407 492.1714590805534 1110.575110512706,216.44273376464844 988.3123779296875 335.9867248535156 1027.724609375,0.5334337949752808,LWISZZC,0.5831604226506
639,341,68.27275740229351 755.6475951426312 491.0685188345248 1110.9500832019492,212.0360565185547 994.3255615234375 333.1944580078125 1035.883056640625,0.5809613466262817,LNISZZC,0.482418926047522
640,341,67.49437631394491 754.4102212778594 490.76679935690663 1111.5260660020679,212.0789794921875 994.2955322265625 333.26409912109375 1035.88427734375,0.5804929733276367,LNISZZC,0.47354781247006245
641,341,67.06511484340936 755.9361079683629 490.3526017864025 1114.962890402043,210.24610900878906 996.3322143554688 332.6430969238281 1044.4344482421875,0.5796288847923279,"LWSZZC""",0.3571337340798221
642,341,66.93072555507791 756.1634742820137 490.2469526683644 1116.551663203237,210.2073516845703 996.3578491210938 332.65972900390625 1044.4132080078125,0.5787830352783203,LWSZZC,0.6049901726759902
643,341,66.0074136997639 757.0565598990024 490.1103346541114 1118.6066087295844,213.90415954589844 1002.7380981445312 333.5656433105469 1044.367919921875,0.4197452962398529,LMSZZC,0.48769726393277485
644,341,65.60660045059169 757.1757342946896 490.3006310150779 1119.526083422512,213.85345458984375 1002.7411499023438 333.56103515625 1044.3692626953125,0.419028639793396,LMSZZC,0.48769726393277485
645,341,64.48711667045916 758.3891464012423 489.33178118841954 1122.1917005943355,207.98768615722656 1006.3646850585938 328.3123474121094 1046.7666015625,0.45580223202705383,LWISZZC,0.4278652717770066
646,341,64.1470648800842 758.4852116250154 489.0830236830513 1123.3404924664917,207.90628051757812 1006.37890625 328.2511901855469 1046.73486328125,0.45649248361587524,LWISZZC,0.4671323207271354
647,341,60.579976635210215 764.1450174770082 485.70550455805017 1128.2872640297112,209.53443908691406 1009.6756591796875 325.60650634765625 1050.9459228515625,0.5055873394012451,LWSZZC,0.6609914552389295
648,341,59.38026722119318 766.3033224987553 484.52642932261267 1129.8690513426811,209.6316375732422 1009.727294921875 325.48712158203125 1050.9134521484375,0.5054510831832886,LWSZZC,0.6609914552389295
649,341,57.43552517865916 768.6121879979371 483.2596470961379 1131.5055425778028,200.99851989746094 1011.8145141601562 319.56683349609375 1054.6942138671875,0.5589228272438049,NISZZC,0.8626129175092536
650,341,56.61852893833961 769.5645987711205 482.93647076526133 1131.95452136419,201.09249877929688 1011.8406372070312 319.52398681640625 1054.66162109375,0.5593690276145935,NISZZC,0.8626129175092536
651,341,54.663811282581435 770.4892539769658 481.72112472351233 1134.3504474682888,196.2367706298828 1014.959716796875 322.5892639160156 1063.2373046875,0.5373868346214294,LWISZZC,0.2525285629125894
652,341,53.70455076445262 770.5512995969148 481.38801360554476 1135.4858017581241,196.2783660888672 1014.9841918945312 322.52874755859375 1063.223388671875,0.5371511578559875,LHISZZC,0.40002962532977493
653,341,49.67438785030393 775.0878900763769 482.77670798228576 1139.542184624326,197.43641662597656 1024.9656982421875 317.1824645996094 1062.3035888671875,0.5156258940696716,LWSZZC,0.6578028647534774
654,341,47.13016953075061 776.8561782563663 484.19432805138564 1140.939941820063,197.27210998535156 1024.9425048828125 317.2501220703125 1062.3404541015625,0.5155972838401794,LWSZZC,0.6578028647534774
655,341,38.59388764806599 779.212781135104 484.5555436281227 1142.6973088032116,198.63555908203125 1027.244140625 320.6790771484375 1063.5787353515625,0.5388564467430115,LIISZZC,0.8799157529309605
656,341,33.68371164168411 780.1375879156813 486.25314135747533 1143.1909086610663,198.6358642578125 1027.248046875 320.7582092285156 1063.5751953125,0.5387306213378906,LIISZZC,0.8512285351206851
657,341,29.56223222656925 783.450262112957 485.5958673583191 1147.299824448427,192.8114013671875 1028.3929443359375 317.31591796875 1071.012451171875,0.5128562450408936,LWSZZC,0.5599634833819437
658,341,27.083964034076416 784.5278042036662 485.92957583356747 1148.9967694994828,192.7585906982422 1028.383544921875 317.2653503417969 1071.036376953125,0.5116863250732422,LWSZZC,0.5285390057066833
659,341,23.75549209524499 787.426321012935 484.5798155154174 1152.5835103656295,189.67822265625 1034.6527099609375 312.5877380371094 1080.220947265625,0.5497070550918579,LNISZZC,0.6488557141098462
660,341,21.827258751360148 788.3836564829046 484.14451019673197 1154.054092102534,189.71209716796875 1034.6561279296875 312.5869445800781 1080.1900634765625,0.554129421710968,LHISZZC,0.6801132947237091
661,341,18.060508287415246 790.7975136285928 482.0634492420486 1156.6123850607792,190.1566925048828 1033.7838134765625 313.2325439453125 1086.1617431640625,0.5520942807197571,LNSZZC,0.46310270404949394
662,341,16.311456597537187 791.5950598386249 481.55126541410385 1157.479599324142,190.1796112060547 1033.7874755859375 313.23193359375 1086.1663818359375,0.5527558922767639,LNSZZC,0.418714285596844
663,341,12.220895395858577 793.4250748576883 478.48163438846046 1160.1924622358406,181.41653442382812 1044.255615234375 310.8945617675781 1085.65380859375,0.5268777012825012,LWSZZC,0.5084114475678483
664,341,10.713161406080786 793.8441754093975 477.62098683489046 1161.2771654305575,181.40835571289062 1044.251953125 310.8651428222656 1085.6552734375,0.5275322794914246,LWSZZC,0.5133380882670521
665,341,14.338788544634298 796.7085243046622 480.70011740881694 1164.5207380989336,177.84945678710938 1048.4111328125 306.34521484375 1090.92041015625,0.4866459369659424,LNSZZC,0.32818314668039184
666,341,15.72808045212605 797.5556038229954 481.75765477928957 1165.5857327938743,177.8656005859375 1048.4041748046875 306.26373291015625 1090.9381103515625,0.4860914349555969,LNSZZC,0.32818314668039184
667,341,12.357075135646085 799.7124742580543 480.5948604297477 1168.257290121797,181.3841094970703 1048.1588134765625 307.8768310546875 1090.3992919921875,0.4812670648097992,LUSZZC,0.6996300420079706
668,341,10.841050510991096 800.4687417643125 480.3805325012835 1169.1495718680521,181.47091674804688 1048.1844482421875 307.9520263671875 1090.7056884765625,0.4804234206676483,LWSZZC,0.7512276752639648
669,341,7.5831042191514655 802.1748874946586 478.256001903899 1171.260148925001,180.30458068847656 1054.7215576171875 297.070068359375 1098.361572265625,0.5599451065063477,LWSZZC,0.7293032247416242
670,341,6.106950236991253 802.6425563472466 477.53677834981056 1172.0453481370243,180.29421997070312 1054.713134765625 297.0840148925781 1098.3724365234375,0.5609489679336548,LWSZZC,0.7117686638506671
671,341,2.3587780172408372 806.9746140399584 473.03812557151343 1177.704047788295,177.26901245117188 1061.5450439453125 298.1596984863281 1104.767822265625,0.4862048029899597,LIISZZC,0.48271284665880887
672,341,1.281510259352899 808.3542426175459 471.3614887145949 1180.020892168214,177.2481689453125 1061.546875 298.2142028808594 1104.7896728515625,0.48631730675697327,LIISZZC,0.48271284665880887
673,341,3.3161536401941873 807.4509955640921 473.3661982437726 1180.926701639879,173.8560333251953 1065.746337890625 299.2978210449219 1104.279296875,0.5352581143379211,LMSZZC,0.5592515284364589
674,341,4.0537957421170745 806.6129024427705 474.14417144675116 1181.4190418321828,173.7887420654297 1065.7501220703125 299.3117370605469 1104.2506103515625,0.5347638726234436,ILMSZZC,0.5138357399722325
675,341,5.6136312661051875 806.8445470753136 474.8566167531271 1186.1024938710004,168.72085571289062 1069.9075927734375 299.5122985839844 1108.3756103515625,0.5189896821975708,LMISZZC,0.6957898166729145
676,341,6.266170552891509 805.8954699328224 474.9302575093708 1188.4948696121637,168.7578125 1069.902099609375 299.52325439453125 1108.4072265625,0.5189774632453918,LMISZZC,0.697690119892796
677,341,1.6063018304192838 812.0668188250029 470.49655545770685 1193.390446697106,166.48406982421875 1072.8997802734375 298.062744140625 1113.3670654296875,0.5494630932807922,LWSZZC,0.4743132754231394
678,341,-0.20490230200636006 814.5596720687338 468.79471241644984 1194.9903541828749,166.33998107910156 1072.8516845703125 298.0614013671875 1113.345703125,0.5500999689102173,LWSZZC,0.4743132754231394
679,341,-1.0115388306208786 816.6548738128769 467.65490111873316 1196.1414591806702,166.99801635742188 1077.324951171875 288.8438415527344 1121.409912109375,0.5375833511352539,LNSZZC,0.7103290740759531
680,341,-1.2368410799917342 817.5832511425897 467.15567987322265 1196.3886028987777,166.99569702148438 1077.3253173828125 288.8141784667969 1121.40185546875,0.537482500076294,LWSZZC,0.5390114906426978
681,341,-0.7721884450948551 821.7452360526872 467.93490364541657 1199.1459606185422,169.0691680908203 1082.5050048828125 290.2708435058594 1125.2955322265625,0.4890541434288025,LNSZZC,0.6893450247070821
682,341,-0.6670190393095083 823.5416230490524 468.18559527492687 1199.8794371862998,169.02542114257812 1082.5174560546875 290.23297119140625 1125.2904052734375,0.48893117904663086,LNSZZC,0.6893450247070821
683,341,-1.8424114194201593 826.1575141299797 464.8914863012928 1201.2123900319582,160.06842041015625 1088.3170166015625 289.2378845214844 1129.0985107421875,0.4506929814815521,LUSZZC,0.6084417123624789
684,341,-1.8951275153060294 827.317415503385 463.24438493842933 1201.4321164808687,160.0891876220703 1088.317626953125 289.2688903808594 1129.115478515625,0.4515361189842224,LUSZZC,0.6084417123624789
685,341,-0.6317447195208956 828.2265297373222 464.6978483015783 1201.4457464368177,154.1796875 1089.043701171875 289.9116516113281 1134.4437255859375,0.46299514174461365,LWISZZC,0.46973731844764016
686,341,-0.10066257235328635 828.6640280142323 465.427304321055 1201.2132248762714,154.2306671142578 1089.0455322265625 289.90155029296875 1134.4293212890625,0.4635659158229828,LWISZZC,0.4826972367338544
687,341,-0.7895144031520545 829.3220871967642 463.52669095332755 1200.6413989030111,158.11801147460938 1092.83642578125 284.85345458984375 1138.9920654296875,0.5559876561164856,LNSZZC,0.733695774650318
688,341,-0.8335352688738737 829.7315059488285 462.5643774767357 1200.1396578356948,158.17369079589844 1092.8272705078125 284.88287353515625 1138.9993896484375,0.5563887357711792,LNSZZC,0.7199042459559477
689,341,-2.3884525076864804 833.1043151160773 457.44871657601686 1200.8287664215434,157.2368621826172 1100.9049072265625 281.69244384765625 1145.0843505859375,0.5446774363517761,LWSZZC,0.4324348236332469
690,341,-2.318265556102915 834.8143020412977 454.91232428058765 1200.57124663008,157.33135986328125 1100.9105224609375 281.6986389160156 1145.0792236328125,0.5441095232963562,LNISZZC,0.6950003235791016
691,341,-2.0068187377909794 836.827268322536 453.1582421729815 1200.064945655094,158.77142333984375 1105.468994140625 279.804931640625 1143.171142578125,0.48004016280174255,LNISZZC,0.761557994781253
692,341,-1.4770597981461435 837.9979554153045 452.17703760304266 1199.386396498424,158.7681427001953 1105.4677734375 279.8973693847656 1143.233642578125,0.4818638563156128,LNISZZC,0.5956166415508514
693,341,-2.012869257192449 842.3864226580594 449.536609374179 1200.427405343635,146.31381225585938 1109.16357421875 286.4618225097656 1153.75390625,0.4759373962879181,LNISZZC,0.829306878128165
694,341,-1.803866508117153 844.5751554483239 448.17913569625364 1200.179233200257,146.28785705566406 1109.158203125 286.4936828613281 1153.7930908203125,0.47645068168640137,LMSZZC,0.5266220274874963
695,341,-0.747852345196037 846.5138568811878 449.3626974456506 1200.0737991087108,150.11122131347656 1113.6153564453125 278.7649841308594 1162.01513671875,0.5493783354759216,LNSZZC,0.6931545703757571
696,341,-0.332798877028722 847.5469730500026 449.86604949086217 1199.6099431274959,150.1208953857422 1113.6435546875 278.7470703125 1162.05859375,0.5501726865768433,LNISZZC,0.34667976824671626
697,341,-0.3922247414384685 849.2434679180694 449.68304499821863 1200.0543862042416,151.94322204589844 1116.223876953125 272.83648681640625 1162.442138671875,0.5854571461677551,LNSZZC,0.775225894336281
698,341,-0.24737420472675353 850.0621473376175 449.9235099022342 1199.9480375461073,151.93113708496094 1116.217529296875 272.8429260253906 1162.4947509765625,0.5855535864830017,LNISZZC,0.5955482775166054
699,341,-0.3639610780216458 855.2338023790119 449.59236738836614 1203.4510199873428,142.6678466796875 1123.658935546875 273.9285583496094 1167.2490234375,0.5042475461959839,LNSZZC,0.7057242880649693
700,341,-0.5478272460088647 857.3982513135195 448.98129159573284 1204.393962491118,142.6415557861328 1123.7437744140625 273.9228515625 1167.23486328125,0.5013629198074341,LNISZZC,0.4665578520909821
701,341,-1.9403920156323977 861.2502786278246 445.2242365718629 1207.7155274286006,137.6253204345703 1128.3258056640625 274.3899230957031 1176.6455078125,0.41378268599510193,LNISZZC,0.6942195398135891
702,341,-2.0603466588520973 862.7985359875858 443.34595432454825 1208.8496458188113,137.6256561279297 1128.37841796875 274.42572021484375 1176.5306396484375,0.41390541195869446,LNISZZC,0.7630036598068224
703,341,-1.3133540668296462 864.4338704055966 443.44564228973866 1209.5777142789123,135.6580352783203 1129.4222412109375 272.08062744140625 1180.10546875,0,0,0
704,341,-0.8253643342485475 865.0890742102406 443.55721849633596 1209.6143203786974,135.83175659179688 1129.442138671875 272.0385437011719 1180.0333251953125,0,0,0
705,341,2.2151359572616798 867.2231211996083 450.470449350176 1209.642708615485,135.9051513671875 1133.0220947265625 271.75555419921875 1185.9566650390625,0,0,0
706,341,2.7893888645945424 868.2851398815426 453.987677877898 1209.129784897562,135.94773864746094 1133.0380859375 271.75079345703125 1185.9462890625,0,0,0
707,341,1.6748689950798905 869.9768202448239 453.60108581539464 1207.674194894978,131.8571014404297 1144.2059326171875 269.41204833984375 1192.6544189453125,0,0,0
708,341,1.2080582054973092 871.1201169371222 453.74070182547626 1206.5375960425265,131.78089904785156 1144.246337890625 269.38330078125 1192.73583984375,0,0,0
709,341,-0.3709124552898402 871.3448348840758 450.65414333339055 1204.6850627853794,134.71566772460938 1149.1986083984375 260.4366455078125 1193.6224365234375,0,0,0
710,341,-0.5940340260647758 871.7441270066302 449.46500699158594 1203.5458985802366,134.6881561279297 1149.1715087890625 260.4165344238281 1193.627197265625,0,0,0
559,343,1014.2696800277208 528.9881824532346 1346.9149982359845 777.4553212327534,1140.922607421875 702.0687255859375 1217.6697998046875 734.3489379882812,0.29478996992111206,@0IL,0.06609594076871872
560,343,1014.033833237869 529.6265336297428 1347.178173858503 778.3575405167834,1140.9022216796875 702.0884399414062 1217.6866455078125 734.4158935546875,0.29666897654533386,@0IL,0.06609594076871872
561,343,1014.1869258920467 531.4711121025248 1347.982011891039 781.3114568536757,1137.744140625 704.6373901367188 1218.94580078125 732.6422119140625,0.31868067383766174,WWCLA,0.17803247393316568
562,343,1014.1828112203447 531.922980523398 1348.4534304518538 782.5857920961408,1137.6697998046875 704.6409301757812 1218.9302978515625 732.6566772460938,0.31929320096969604,WWCLA,0.17803247393316568
563,343,1013.8912280685629 533.0863772121951 1348.845831580639 784.1119796566065,1137.9067826704545 706.0025579279119 1219.612548828125 734.253251509233,0,0,0
564,343,1013.5996449167812 534.2497739009922 1349.2382327094242 785.6381672170722,1138.1437655362215 707.3641856800426 1220.2947998046875 735.8498257723721,0,0,0
565,343,1013.3080617649995 535.4131705897893 1349.6306338382094 787.1643547775379,1138.3807484019887 708.7258134321733 1220.97705078125 737.4464000355114,0,0,0
566,343,1013.0164786132177 536.5765672785864 1350.0230349669946 788.6905423380036,1138.6177312677557 710.087441184304 1221.6593017578125 739.0429742986506,0,0,0
567,343,1012.724895461436 537.7399639673835 1350.4154360957798 790.2167298984693,1138.8547141335227 711.4490689364346 1222.341552734375 740.6395485617898,0,0,0
568,343,1012.4333123096543 538.9033606561804 1350.807837224565 791.742917458935,1139.0916969992898 712.8106966885654 1223.0238037109375 742.236122824929,0,0,0
569,343,1012.1417291578725 540.0667573449775 1351.2002383533502 793.2691050194007,1139.3286798650568 714.172324440696 1223.7060546875 743.8326970880681,0,0,0
570,343,1011.8501460060908 541.2301540337746 1351.5926394821354 794.7952925798664,1139.5656627308238 715.5339521928267 1224.3883056640625 745.4292713512074,0,0,0
571,343,1011.558562854309 542.3935507225717 1351.9850406109206 796.3214801403321,1139.802645596591 716.8955799449574 1225.070556640625 747.0258456143466,0,0,0
572,343,1011.2669797025274 543.5569474113688 1352.3774417397058 797.8476677007978,1140.039628462358 718.2572076970881 1225.7528076171875 748.6224198774858,0,0,0
573,343,1010.9753965507456 544.7203441001659 1352.769842868491 799.3738552612635,1140.276611328125 719.6188354492188 1226.43505859375 750.218994140625,0.3291092813014984,ILI,0.5350106666033941
574,343,1011.1287719224164 545.0956338184759 1352.985048624153 800.2827193373645,1140.2850341796875 719.6117553710938 1226.4476318359375 750.195068359375,0.32898402214050293,ILI,0.5350106666033941
575,343,1011.4079977485283 545.2594600519915 1353.6116458091317 801.155593026328,1136.8883056640625 717.0703735351562 1220.0235595703125 747.118896484375,0.3652275800704956,@DZCL},0.21017780949787104
576,343,1011.4327534946963 545.1335326337869 1353.8671664144142 801.5568413783358,1136.8837890625 717.1017456054688 1220.0087890625 747.109619140625,0.3651457726955414,@DZCL},0.21017780949787104
577,343,1011.4377700683784 545.9992804465114 1354.1933493949787 802.8489468107241,1136.9383951822917 717.7592366536459 1221.6460774739583 748.9546712239584,0,0,0
578,343,1011.4427866420607 546.865028259236 1354.5195323755433 804.1410522431123,1136.9930013020833 718.4167277018229 1223.2833658854167 750.7997233072916,0,0,0
579,343,1011.4478032157429 547.7307760719606 1354.8457153561078 805.4331576755006,1137.047607421875 719.07421875 1224.920654296875 752.644775390625,0.4007614850997925,CLT,0.5950025888578413
580,343,1011.4844676193312 547.9551403341447 1355.1395268591632 805.9967783603847,1136.9517822265625 719.09765625 1225.08544921875 752.71923828125,0.40089502930641174,Q,0.2144356237727294
581,343,1011.6247655444346 548.4918595020821 1355.6145963008155 807.0294717102394,1133.8455810546875 721.0980834960938 1229.5150146484375 754.10498046875,0.39312809705734253,QQOD,0.22489547729492188
582,343,1011.5885338331777 548.587746933267 1355.799034062285 807.5064825199022,1133.85986328125 721.0628051757812 1229.59521484375 754.1045532226562,0.39323151111602783,QQOD,0.22489547729492188
583,343,1011.510114713217 549.4128010018702 1355.4837372877907 808.3412333582747,1136.9847412109375 724.7855224609375 1230.8460693359375 756.9171752929688,0.26441946625709534,ILX,0.5317776966064688
584,343,1011.5083155814524 549.6397680776172 1355.2782685195118 808.6330274767477,1137.032958984375 724.8671875 1230.8016357421875 756.9656982421875,0.2630714774131775,MOCL,0.2968212962150574
585,343,1011.0444225171957 550.4933772458749 1354.5492601096723 809.7391782141892,1135.7100830078125 726.3797607421875 1218.44580078125 760.0044555664062,0.3302209675312042,(QONC,0.4048072693150172
586,343,1010.923940005588 550.7825263407376 1354.2333376468819 810.23880584329,1135.68505859375 726.3695678710938 1218.504638671875 759.9998779296875,0.330995112657547,@OUC,0.15482932329177856
587,343,1011.5870722157474 551.7697580842134 1354.3274567701812 810.9332576091521,1138.4661051432292 727.7957153320312 1219.6194661458333 760.3160807291666,0,0,0
588,343,1012.250204425907 552.7569898276894 1354.4215758934806 811.6277093750141,1141.2471516927083 729.2218627929688 1220.7342936197917 760.6322835286459,0,0,0
589,343,1012.9133366360664 553.7442215711652 1354.51569501678 812.3221611408761,1144.0281982421875 730.6480102539062 1221.84912109375 760.948486328125,0.3007628321647644,"@OTL,",0.18739671376333286
590,343,1013.8683408027966 554.3839620658564 1354.6106486041883 812.4363170864935,1143.9664306640625 730.60009765625 1221.85400390625 760.9412231445312,0.3010818064212799,"@ONCL,",0.07793049175676955
591,343,1014.8740706228797 555.8646708943708 1354.3976912990142 814.1123883316792,1135.6181640625 737.4190063476562 1224.9285888671875 764.7021484375,0.2826738655567169,MO7CLI,0.10076408471298372
592,343,1015.564926184569 556.379619526591 1354.0751678198633 814.7568446042332,1135.4757080078125 737.3919067382812 1225.0308837890625 764.7828979492188,0.2919872999191284,LLY,0.5635676384667547
593,343,1016.1582679863357 557.176675009702 1353.7487140299538 815.9924596840215,1136.343505859375 736.1870727539062 1230.45458984375 767.0106201171875,0.34687167406082153,MOT,0.16880934299469386
594,343,1016.4974026417691 557.3928127324323 1353.395879624703 816.5180973588356,1136.3370361328125 736.1815185546875 1230.4219970703125 767.0068969726562,0.34702789783477783,MOT,0.16880934299469386
595,343,1016.99354655624 559.1254298081492 1353.2544958331277 818.7330826695875,1136.333251953125 737.2389526367188 1224.93115234375 765.7633666992188,0.4080362319946289,@OZCLI,0.26953960030930807
596,343,1017.2995886116179 559.6821476024214 1352.999823904293 819.6344213132764,1136.5184326171875 737.1565551757812 1224.9468994140625 765.7022094726562,0.4075811505317688,DMZCL7,0.06214399488398725
597,343,1017.1672289938602 561.4757614883043 1352.6587965863728 822.1703575883997,1142.3917236328125 739.8321533203125 1233.7789306640625 771.3214721679688,0.4150523543357849,@LI,0.10641966847650215
598,343,1017.0981864969287 562.0216687910236 1352.4055932825665 823.2881178781831,1142.3948974609375 739.8424682617188 1233.7652587890625 771.3121948242188,0.41404688358306885,DI7CLI,0.13593551340470963
599,343,1017.0841958650777 562.8055070034493 1352.8240376451754 824.4522016405549,1135.9932861328125 737.970703125 1231.4222412109375 771.5026245117188,0.44215020537376404,MORC,0.24219048023223877
600,343,1015.2702571365312 563.4081469055984 1353.436047476819 825.8245351388928,1135.859130859375 738.05224609375 1231.2486572265625 771.5133666992188,0.437203049659729,[CLI,0.1279616504907608
601,343,1014.6308865969031 564.3929692844123 1355.2467823336306 827.6459630343273,1140.4197998046875 744.0301513671875 1222.4720458984375 774.5389404296875,0.40588709712028503,DO7CL,0.1461070513496048
602,343,1013.9827840480485 564.5600629893079 1356.3944094660949 828.432490507781,1140.3795166015625 744.0184936523438 1222.5079345703125 774.5723266601562,0.4060114026069641,DO7CL,0.1461070513496048
603,343,1013.4927911946871 566.2643340781826 1357.5104024835596 830.4095700708083,1135.6876220703125 743.2548217773438 1224.7435302734375 778.5255126953125,0.47819817066192627,MO7CL),0.24258580847162078
604,343,1012.9920756413524 566.8240800907023 1358.163498867125 831.1778719168314,1135.6226806640625 743.248291015625 1224.745849609375 778.5358276367188,0.4772785007953644,{MD7CL),0.11494951985362085
605,343,1013.037864798798 567.8049742150806 1358.6533599355537 832.240193618619,1136.1951226128472 744.9004109700521 1225.6418999565972 779.5411919487847,0,0,0
606,343,1013.0836539562434 568.785868339459 1359.143221003982 833.3025153204065,1136.7675645616318 746.5525309244791 1226.5379503038193 780.5465562608507,0,0,0
607,343,1013.129443113689 569.7667624638374 1359.6330820724106 834.3648370221941,1137.3400065104167 748.2046508789062 1227.4340006510417 781.5519205729166,0,0,0
608,343,1013.1752322711346 570.7476565882157 1360.122943140839 835.4271587239817,1137.9124484592014 749.8567708333334 1228.330050998264 782.5572848849827,0,0,0
609,343,1013.2210214285801 571.728550712594 1360.6128042092676 836.4894804257694,1138.484890407986 751.5088907877604 1229.226101345486 783.5626491970486,0,0,0
610,343,1013.2668105860257 572.7094448369724 1361.102665277696 837.551802127557,1139.0573323567708 753.1610107421875 1230.1221516927083 784.5680135091146,0,0,0
611,343,1013.3125997434713 573.6903389613508 1361.5925263461245 838.6141238293446,1139.6297743055557 754.8131306966146 1231.0182020399307 785.5733778211805,0,0,0
612,343,1013.3583889009168 574.6712330857291 1362.0823874145528 839.6764455311322,1140.2022162543403 756.4652506510416 1231.9142523871528 786.5787421332466,0,0,0
613,343,1013.4041780583624 575.6521272101074 1362.5722484829814 840.7387672329198,1140.774658203125 758.1173706054688 1232.810302734375 787.5841064453125,0.3966011703014374,DOTCLY,0.12996368172279973
614,343,1013.6051274295218 576.2358515971869 1363.3309444417127 841.8358862711466,1140.7755126953125 758.1167602539062 1232.7767333984375 787.556396484375,0.39635369181632996,DOTCLY,0.12996368172279973
615,343,1014.387821042408 578.0969854244775 1365.7219265008932 843.9925324551461,1142.249267578125 760.2323608398438 1236.1624755859375 791.2801513671875,0.4156370759010315,MOICLI,0.22481325026663224
616,343,1014.4177253490903 578.7291463799853 1366.897487141127 844.8282087081878,1142.2335205078125 760.2276000976562 1236.139892578125 791.2608032226562,0.4153401851654053,MOICLI,0.22481325026663224
617,343,1013.2746601025519 579.5509105792717 1366.128999185949 846.2360098114416,1141.5869140625 758.9562377929688 1235.149169921875 791.7814331054688,0.46853333711624146,DAOZCL},0.20365236194592162
618,343,1012.7831917649064 579.7266335453846 1365.927305642619 846.828868537234,1141.5780029296875 758.9547119140625 1235.1439208984375 791.7842407226562,0.46880295872688293,DAOZCL},0.20365236194592162
619,343,1012.6042216321339 581.3656345335777 1365.9273655601478 848.0214788265226,1138.90966796875 766.8933715820312 1236.751953125 798.66748046875,0.40977078676223755,(,0.8673349818198552
620,343,1012.5047271534169 582.0347639556305 1365.9408648136873 848.3544759486649,1138.889404296875 766.9136962890625 1236.765380859375 798.6665649414062,0.4093376100063324,(,0.8673349818198552
621,343,1012.220863547596 584.2916144483129 1366.4716900492688 850.7383624577035,1143.520263671875 766.3734741210938 1221.636474609375 797.3499755859375,0.3158113956451416,IOHOC,0.2863505213468635
622,343,1011.9452271177317 585.0872623009113 1366.7622361553774 851.6074350710694,1143.611328125 766.3694458007812 1221.6346435546875 797.3458862304688,0.3174576759338379,IOHOC,0.2863505213468635
623,343,1012.0657443621957 586.2004920939436 1367.530568265163 852.9054736304485,1142.5281168619792 769.7101440429688 1226.0815022786458 799.3289184570312,0,0,0
624,343,1012.1862616066595 587.3137218869757 1368.2989003749485 854.2035121898276,1141.4449055989583 773.0508422851562 1230.5283610026042 801.3119506835938,0,0,0
625,343,1012.3067788511235 588.426951680008 1369.0672324847342 855.5015507492067,1140.3616943359375 776.3915405273438 1234.9752197265625 803.2949829101562,0.35011059045791626,MOJCLX,0.08776530618373618
626,343,1012.3479511468455 588.7838715339158 1369.4058194495844 856.2093803060895,1140.341552734375 776.3359985351562 1234.989501953125 803.2832641601562,0.35009193420410156,@MOJCL,0.11459537337649234
627,343,1012.8804254518742 589.1453118015994 1370.435446743668 856.9802844734767,1140.3040771484375 778.2841796875 1238.890869140625 809.380126953125,0.5276550054550171,@AP7CLX,0.17868501258412242
628,343,1012.9392100823443 589.16044971002 1370.8142014118912 857.2898165208783,1140.2535400390625 778.2808837890625 1238.904541015625 809.4012451171875,0.527754008769989,@WICCX,0.0846025415051096
629,343,1012.8243910643262 590.0705599343753 1371.250542484721 858.99138967401,1136.28857421875 778.28466796875 1237.4219970703125 809.2427978515625,0.5061982870101929,DNO7CLX,0.12322039168747753
630,343,1012.6196848174767 590.2602045511434 1371.4931597241316 859.8113307143807,1136.2935791015625 778.2913818359375 1237.37548828125 809.2105712890625,0.5052513480186462,[QC,0.10882726041268512
631,343,1012.3374043629283 592.0830574695265 1371.2312556072757 862.9835218267922,1153.25146484375 782.9367065429688 1238.168701171875 813.549072265625,0.3847759962081909,0O}CLI,0.3170390602433493
632,343,1012.2431827012616 592.4909218479437 1371.122317676906 864.3662946130809,1153.00244140625 782.8997192382812 1238.1826171875 813.570556640625,0.384529709815979,0O}CLI,0.3170390602433493
633,343,1012.7032348721764 594.5254543126962 1372.3748702809899 867.32332390805,1138.418701171875 780.6486206054688 1237.7861328125 816.2109375,0.5387436151504517,DOCLX,0.20676673693495898
634,343,1012.7693433877134 595.0750737169362 1373.0327036026729 868.50817072837,1138.3258056640625 780.6167602539062 1237.7930908203125 816.2174072265625,0.5404331088066101,DOCLX,0.2017655722109577
635,343,1012.7954946032262 596.1409434050321 1373.9355212578487 869.9989244548107,1152.5015869140625 785.260986328125 1238.57763671875 817.2421875,0.5064154863357544,0407,0.6515459418296814
